Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
1799,Solved,26188,0.00894,1
1802,Solved,520446,0.148644,1
1803,Solved,1056344,0.201815,1
1805,Solved,2029317,0.579322,1
1806,Solved,629,0.001054,1
1807,Solved,484149,0.139035,1
1808,Solved,1160960,0.328855,1
1809,Solved,270,0.000953,1
1810,Solved,6093725,1.6955,1
1811,Solved,122200,0.036499,1
1812,Solved,80607,0.024484,1
1813,Solved,16,0.000774,1
1815,Solved,6893,0.002134,1
1816,Solved,276,0.000942,1
1817,Solved,1744,0.001602,1
1820,Solved,2036345,0.610472,1
1821,Solved,6485390,1.86055,1
1822,Solved,8265,0.002719,1
1823,Solved,1098525,0.210746,1
1824,Solved,1541353,0.456176,1
1825,Solved,31,0.000719,1
1826,Solved,3156602,0.948741,1
1828,Solved,1404,0.001439,1
