Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
454,Solved,31431,0.014237,1
455,Solved,9033501,2.82283,1
456,Timeout,-1,60,1
457,Solved,86634,0.037667,1
458,Solved,25053875,7.12244,1
459,Solved,393071,0.158362,1
460,Solved,25597948,8.43448,1
461,Solved,48697,0.021131,1
462,Timeout,-1,60,1
463,Solved,35873,0.01008,1
464,Solved,90408,0.039907,1
465,Solved,22872612,7.58602,1
466,Solved,12477,0.007364,1
467,Solved,153,0.002746,1
468,Solved,17,0.004239,1
469,Solved,29691,0.008987,1
470,Solved,3966,0.004001,1
471,Solved,25,0.002631,1
472,Solved,25566612,10.5227,1
473,Solved,67803,0.016632,1
474,Solved,313,0.002561,1
475,Solved,26999565,8.72552,1
476,Solved,19296,0.006805,1
477,Solved,50030,0.024339,1
478,Solved,17,0.002595,1
479,Timeout,-1,60,1
480,Solved,16536596,5.75646,1
481,Solved,1526727,0.525255,1
482,Solved,33,0.002504,1
483,Solved,6002957,2.12487,1
484,Solved,31543,0.01477,1
485,Solved,11050144,2.81012,1
486,Solved,128,0.002582,1
487,Solved,89,0.00279,1
488,Solved,45598759,18.3218,1
489,Timeout,-1,60,1
490,Solved,4477305,1.44772,1
491,Solved,133533,0.054226,1
492,Timeout,-1,60,1
493,Solved,17,0.002607,1
494,Solved,54105,0.024593,1
495,Solved,4075302,0.970919,1
496,Solved,47159,0.015314,1
497,Solved,15731,0.009505,1
498,Timeout,-1,60,1
499,Solved,4943,0.004999,1
500,Solved,49445,0.022099,1
501,Solved,68782813,27.2533,1
502,Solved,3942,0.004223,1
503,Solved,174342,0.069833,1
504,Solved,41,0.003021,1
505,Solved,48697,0.021124,1
506,Solved,47187,0.018281,1
507,Solved,19675662,4.6846,1
508,Solved,55137,0.022988,1
509,Solved,2763397,0.9073,1
510,Solved,113,0.002296,1
511,Solved,3958,0.003911,1
512,Solved,97,0.002494,1
513,Solved,190186120,44.2267,1
514,Solved,19321357,6.01752,1
515,Solved,4022,0.004655,1
516,Solved,7628,0.00425,1
517,Solved,4559,0.00425,1
518,Solved,137988,0.048253,1
519,Solved,425,0.003054,1
520,Solved,9,0.002919,1
521,Solved,16411,0.008138,1
522,Solved,108185,0.045673,1
523,Solved,27343632,8.83613,1
524,Solved,141451,0.056001,1
525,Solved,424,0.002191,1
526,Solved,15723,0.007761,1
527,Solved,25592,0.007408,1
528,Solved,23689,0.007575,1
529,Solved,48697,0.021208,1
530,Solved,10928525,4.27092,1
531,Solved,77571,0.037315,1
532,Solved,146798,0.059456,1
533,Solved,17,0.001706,1
534,Solved,425546,0.167377,1
535,Solved,14414776,2.93132,1
536,Solved,28631190,7.25841,1
537,Timeout,-1,60,1
538,Timeout,-1,60,1
539,Solved,200283,0.088018,1
540,Solved,55057,0.023969,1
541,Solved,18314318,6.96264,1
542,Solved,59112,0.023042,1
543,Solved,169,0.002,1
544,Solved,54970,0.023349,1
545,Solved,46209549,15.6934,1
546,Solved,29353,0.011009,1
547,Solved,12300,0.005974,1
548,Solved,106108,0.043863,1
549,Solved,5169961,1.17646,1
550,Solved,94327,0.041049,1
551,Solved,90880,0.037201,1
552,Solved,18287278,6.89853,1
553,Solved,25,0.002723,1
554,Solved,588299,0.22153,1
555,Solved,232832,0.08455,1
556,Solved,80080,0.025767,1
557,Solved,4583,0.002473,1
558,Solved,1115,0.002269,1
559,Solved,23785,0.010982,1
560,Solved,55402,0.024052,1
561,Solved,54993,0.018675,1
562,Solved,83195,0.033799,1
563,Solved,162265,0.064834,1
564,Solved,305,0.002084,1
565,Solved,54015784,20.0322,1
566,Solved,6433,0.004364,1
567,Solved,39594534,12.8039,1
568,Solved,105085,0.045646,1
569,Timeout,-1,60,1
570,Timeout,-1,60,1
571,Timeout,-1,60,1
572,Timeout,-1,60,1
573,Solved,40198,0.017404,1
574,Solved,122289,0.050106,1
575,Solved,48697,0.022215,1
576,Solved,7869,0.004225,1
577,Solved,7869,0.005685,1
578,Solved,6837442,2.13971,1
579,Solved,19682,0.009746,1
580,Solved,49842029,19.275,1
581,Solved,20922,0.007907,1
582,Solved,102237,0.04097,1
583,Solved,72758421,16.3004,1
584,Solved,35451,0.012997,1
585,Solved,260970,0.085873,1
586,Solved,249,0.002294,1
587,Solved,28417,0.013563,1
588,Solved,8277,0.004553,1
589,Solved,1761007,0.677685,1
590,Solved,14875,0.005449,1
591,Solved,17,0.002338,1
592,Solved,94663,0.030532,1
593,Solved,27,0.0024,1
594,Solved,28,0.002548,1
595,Solved,197504,0.087721,1
596,Solved,27633,0.013148,1
597,Solved,2855340,0.609174,1
598,Solved,29737,0.01391,1
599,Solved,3942,0.004518,1
600,Solved,40521247,13.5424,1
601,Solved,92736,0.039196,1
602,Solved,42041,0.018815,1
603,Solved,23593,0.011871,1
604,Solved,78995,0.034543,1
605,Timeout,-1,60,1
606,Solved,3942,0.004085,1
607,Solved,33,0.002416,1
608,Solved,4454,0.003483,1
609,Solved,41,0.002852,1
610,Solved,27680,0.01375,1
611,Solved,553,0.002858,1
612,Solved,14401015,3.43863,1
613,Timeout,-1,60,1
614,Solved,31431,0.013246,1
615,Solved,17,0.00182,1
616,Timeout,-1,60,1
617,Solved,177,0.003617,1
618,Solved,4350,0.003039,1
619,Solved,6113,0.003822,1
620,Timeout,-1,60,1
621,Solved,1661215,0.37644,1
622,Timeout,-1,60,1
623,Solved,773,0.004319,1
624,Solved,27,0.008657,1
625,Solved,27225414,10.7825,1
626,Timeout,-1,60,1
627,Solved,17,0.0036,1
628,Solved,17,0.002779,1
629,Solved,39119854,13.0138,1
630,Solved,449,0.00264,1
631,Solved,33,0.00232,1
632,Solved,3990,0.003731,1
633,Solved,69826,0.023309,1
634,Solved,106300,0.028351,1
635,Solved,130900,0.059808,1
636,Solved,105,0.002448,1
637,Solved,179,0.003488,1
638,Solved,48753,0.021264,1
639,Solved,34766740,13.8453,1
640,Solved,114458,0.061461,1
641,Solved,314,0.002627,1
642,Timeout,-1,60,1
643,Solved,41,0.002377,1
644,Solved,68744485,28.3242,1
645,Solved,31669,0.014356,1
646,Solved,169,0.002533,1
647,Solved,62847,0.028803,1
648,Solved,100930,0.043685,1
649,Solved,8438,0.006116,1
650,Timeout,-1,60,1
651,Solved,550119,0.234162,1
652,Solved,141395,0.068846,1
653,Solved,420192,0.160702,1
654,Solved,48697,0.024801,1
655,Solved,17729748,3.37232,1
656,Solved,27648,0.015029,1
657,Solved,3942,0.003978,1
658,Solved,57,0.002919,1
659,Solved,584,0.003206,1
660,Solved,73012097,29.319,1
661,Solved,101617879,34.7898,1
662,Solved,19981139,7.01761,1
663,Solved,17,0.002345,1
664,Solved,17,0.002301,1
665,Solved,22598628,4.49595,1
666,Solved,49364,0.023231,1
667,Solved,10502293,3.62985,1
668,Solved,43289,0.019761,1
669,Solved,31608857,10.5049,1
670,Timeout,-1,60,1
671,Solved,3034909,1.0704,1
672,Solved,17,0.001825,1
673,Solved,17,0.001752,1
674,Solved,56021,0.015327,1
675,Solved,15505,0.007742,1
676,Solved,42688,0.01061,1
677,Solved,31813,0.010302,1
678,Solved,157713,0.061836,1
679,Solved,872,0.002149,1
680,Timeout,-1,60,1
681,Solved,49661,0.023991,1
682,Solved,29064822,9.29471,1
683,Solved,27085935,8.76504,1
684,Solved,7869,0.004971,1
685,Solved,18217958,4.24482,1
686,Solved,719,0.002995,1
687,Solved,441,0.002688,1
688,Solved,4054,0.003625,1
689,Solved,11443387,3.84594,1
690,Solved,5306162,1.90526,1
691,Solved,47139,0.026437,1
692,Solved,3105204,1.21659,1
693,Solved,105,0.00231,1
694,Solved,9997643,2.70365,1
695,Solved,21067340,7.00436,1
696,Solved,17,0.002078,1
697,Solved,31527,0.014271,1
698,Solved,23753,0.007446,1
699,Solved,46013761,16.8096,1
700,Solved,18238732,6.55696,1
701,Solved,468873,0.149182,1
702,Timeout,-1,60,1
703,Timeout,-1,60,1
704,Solved,3958,0.003157,1
705,Solved,1538804,0.560158,1
706,Timeout,-1,60,1
707,Solved,63470437,14.9224,1
708,Solved,4727,0.004487,1
709,Solved,719,0.002941,1
710,Solved,73,0.00275,1
711,Timeout,-1,60,1
712,Solved,4158,0.003921,1
713,Solved,315,0.002599,1
714,Solved,4519,0.004449,1
715,Solved,72858,0.03051,1
716,Solved,33358,0.014587,1
717,Solved,763534,0.293719,1
718,Solved,100,0.001432,1
719,Solved,481,0.002402,1
